sample_id,year,month,day,date,time,latitude,longitude,station_num,station_depth,sampling_depth,group,species,group_species,count,
206,2002,Aug,1,2002-08-01,,unknown,unknown,ST6,,1,Dinoflagellate,Goniodoma,DF-Goniodoma,14,
207,2002,Aug,1,2002-08-01,,unknown,unknown,ST6,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,36,
208,2002,Aug,1,2002-08-01,,unknown,unknown,ST6,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,9,
209,2002,Aug,1,2002-08-01,,unknown,unknown,ST6,,1,Dinoflagellate,Protoperidinium oblongum,DF-Protoperidinium oblongum,5,
210,2002,Aug,1,2002-08-01,,unknown,unknown,ST6,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,37,
211,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Diatom,Navicula  spp.,D-Navicula  spp.,24,
212,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,10,
213,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,5,
214,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,5,
215,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,24,
216,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Dinoflagellate,Gyrodinium spirale,DF-Gyrodinium spirale,19,
217,2002,Aug,1,2002-08-01,,unknown,unknown,ST7,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,5,
218,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Diatom,Navicula  spp.,D-Navicula  spp.,5,
219,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,3078,
220,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,143,
221,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Dinophysis caudata,DF-Dinophysis caudata,26,
222,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Goniodoma,DF-Goniodoma,21,
223,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,21,
224,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Prorocentrum lima,DF-Prorocentrum lima,42,
225,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,196,
226,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Prorocentrum sigmoides,DF-Prorocentrum sigmoides,5,
227,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium conicum,DF-Protoperidinium conicum,16,
228,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium oblongum,DF-Protoperidinium oblongum,26,
229,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,16,
230,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,21,
231,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium pentagonum,DF-Protoperidinium pentagonum,11,
232,2002,Aug,1,2002-08-01,,unknown,unknown,ST8,,1,Dinoflagellate,Scrippsiella trochoidea,DF-Scrippsiella trochoidea,11,
233,2002,Oct,1,2002-10-01,,unknown,unknown,ST1,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,2,
234,2002,Oct,1,2002-10-01,,unknown,unknown,ST1,,1,Dinoflagellate,Polykrikos,DF-Polykrikos,2,
235,2002,Oct,1,2002-10-01,,unknown,unknown,ST1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,2,
236,2002,Oct,1,2002-10-01,,unknown,unknown,ST2,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,3,
237,2002,Oct,1,2002-10-01,,unknown,unknown,ST2,,1,Diatom,Navicula  spp.,D-Navicula  spp.,12,
238,2002,Oct,1,2002-10-01,,unknown,unknown,ST2,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,9,
239,2002,Oct,1,2002-10-01,,unknown,unknown,ST2,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,6,
240,2002,Oct,1,2002-10-01,,unknown,unknown,ST4,,1,Diatom,Skeletonema,D-Skeletonema,7,
241,2002,Oct,1,2002-10-01,,unknown,unknown,ST4,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,2,
242,2002,Oct,1,2002-10-01,,unknown,unknown,ST5,,1,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,6,
243,2002,Oct,1,2002-10-01,,unknown,unknown,ST5,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,2,
244,2002,Oct,1,2002-10-01,,unknown,unknown,ST5,,1,Dinoflagellate,Protoperidinium conicum,DF-Protoperidinium conicum,4,
245,2002,Oct,1,2002-10-01,,unknown,unknown,ST7,,1,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,44,
246,2002,Oct,1,2002-10-01,,unknown,unknown,ST7,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,11,
247,2002,Oct,1,2002-10-01,,unknown,unknown,ST8,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,4,
248,2002,Oct,1,2002-10-01,,unknown,unknown,ST8,,1,Diatom,Skeletonema,D-Skeletonema,4,
249,2002,Oct,1,2002-10-01,,unknown,unknown,ST8,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,4,
250,2002,Oct,1,2002-10-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,4,
251,2002,Oct,1,2002-10-01,,unknown,unknown,ST8,,1,Silicoflagellate,Dictyocha,SF-Dictyocha,4,
252,2002,Oct,1,2002-10-01,,unknown,unknown,ST9,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,4,
253,2002,Oct,1,2002-10-01,,unknown,unknown,ST9,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,32,
254,2002,Oct,1,2002-10-01,,unknown,unknown,ST9,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,8,
255,2002,Oct,1,2002-10-01,,unknown,unknown,ST9,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,12,
256,2002,Nov,1,2002-11-01,,unknown,unknown,ST1,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,151,
257,2002,Nov,1,2002-11-01,,unknown,unknown,ST1,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,4,
258,2002,Nov,1,2002-11-01,,unknown,unknown,ST1,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,4,
259,2002,Nov,1,2002-11-01,,unknown,unknown,ST2,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,5,
260,2002,Nov,1,2002-11-01,,unknown,unknown,ST2,,1,Diatom,Navicula  spp.,D-Navicula  spp.,15,
261,2002,Nov,1,2002-11-01,,unknown,unknown,ST2,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,3,
262,2002,Nov,1,2002-11-01,,unknown,unknown,ST2,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,32,
263,2002,Nov,1,2002-11-01,,unknown,unknown,ST2,,1,Diatom,Skeletonema,D-Skeletonema,1,
264,2002,Nov,1,2002-11-01,,unknown,unknown,ST2,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,1,
265,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,6,
266,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Diatom,Navicula  spp.,D-Navicula  spp.,112,
267,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,47,
268,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,6,
269,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,75,
270,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,103,
271,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,25,
272,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Dinophysis caudata,DF-Dinophysis caudata,22,
273,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Dinophysis tripos,DF-Dinophysis tripos,22,
274,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Diplopsalis spp.,DF-Diplopsalis spp.,9,
275,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Odontella spp.,DF-Odontella spp.,159,
276,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,6,
277,2002,Nov,1,2002-11-01,,unknown,unknown,ST3,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,12,
278,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Diatom,Navicula  spp.,D-Navicula  spp.,22,
279,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,9,
280,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,6,
281,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,19,
282,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,3,
283,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Dinoflagellate,Odontella spp.,DF-Odontella spp.,9,
284,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Dinoflagellate,Protoperidinium divergens,DF-Protoperidinium divergens,3,
285,2002,Nov,1,2002-11-01,,unknown,unknown,ST4,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,3,
286,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Diatom,Leptocylindrus spp.,D-Leptocylindrus spp.,2,
287,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Diatom,Navicula  spp.,D-Navicula  spp.,26,
288,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,8,
289,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,134,
290,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,2,
291,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,57,
292,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Dinoflagellate,Dinophysis caudata,DF-Dinophysis caudata,4,
293,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Dinoflagellate,Diplopsalis spp.,DF-Diplopsalis spp.,6,
294,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,2,
295,2002,Nov,1,2002-11-01,,unknown,unknown,ST5,,1,Dinoflagellate,Protoperidinium pentagonum,DF-Protoperidinium pentagonum,4,
296,2002,Nov,1,2002-11-01,,unknown,unknown,ST6,,1,Diatom,Navicula  spp.,D-Navicula  spp.,80,
297,2002,Nov,1,2002-11-01,,unknown,unknown,ST6,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,8,
298,2002,Nov,1,2002-11-01,,unknown,unknown,ST6,,1,Diatom,Skeletonema,D-Skeletonema,12,
299,2002,Nov,1,2002-11-01,,unknown,unknown,ST6,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,2,
300,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,8,
301,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Diatom,Navicula  spp.,D-Navicula  spp.,49,
302,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,197,
303,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Diatom,Skeletonema,D-Skeletonema,4,
304,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,4,
305,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,4,
306,2002,Nov,1,2002-11-01,,unknown,unknown,ST8,,1,Dinoflagellate,Protoperidinium oblongum,DF-Protoperidinium oblongum,4,
307,2002,Dec,1,2002-12-01,,unknown,unknown,ST1,,1,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,14,
308,2002,Dec,1,2002-12-01,,unknown,unknown,ST1,,1,Diatom,Leptocylindrus spp.,D-Leptocylindrus spp.,3,
309,2002,Dec,1,2002-12-01,,unknown,unknown,ST1,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,3,
310,2002,Dec,1,2002-12-01,,unknown,unknown,ST1,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,54,
311,2002,Dec,1,2002-12-01,,unknown,unknown,ST1,,1,Dinoflagellate,Polykrikos,DF-Polykrikos,2,
312,2002,Dec,1,2002-12-01,,unknown,unknown,ST1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,2,
313,2002,Dec,1,2002-12-01,,unknown,unknown,ST2,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,6,
314,2002,Dec,1,2002-12-01,,unknown,unknown,ST2,,1,Diatom,Navicula  spp.,D-Navicula  spp.,28,
315,2002,Dec,1,2002-12-01,,unknown,unknown,ST2,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,12,
316,2002,Dec,1,2002-12-01,,unknown,unknown,ST2,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,37,
317,2002,Dec,1,2002-12-01,,unknown,unknown,ST2,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,3,
318,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,19,
319,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Diatom,Navicula  spp.,D-Navicula  spp.,9,
320,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,9,
321,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,14,
322,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,5,
323,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Dinoflagellate,Diplopsalis spp.,DF-Diplopsalis spp.,9,
324,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Dinoflagellate,Goniodoma,DF-Goniodoma,5,
325,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Dinoflagellate,Gyrodinium spirale,DF-Gyrodinium spirale,9,
326,2002,Dec,1,2002-12-01,,unknown,unknown,ST3,,1,Dinoflagellate,Protoperidinium pellucidum,DF-Protoperidinium pellucidum,5,
327,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Bacteriastrum spp.,D-Bacteriastrum spp.,27,
328,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,101,
329,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,12,
330,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Navicula  spp.,D-Navicula  spp.,43,
331,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Pseudonitzschia spp.,D-Pseudonitzschia spp.,23,
332,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,27,
333,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Skeletonema,D-Skeletonema,4,
334,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,31,
335,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,31,
336,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,8,
337,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Dinoflagellate,Odontella spp.,DF-Odontella spp.,4,
338,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Dinoflagellate,Protoperidinium conicum,DF-Protoperidinium conicum,4,
339,2002,Dec,1,2002-12-01,,unknown,unknown,ST4,,1,Dinoflagellate,Protoperidinium oblongum,DF-Protoperidinium oblongum,4,
340,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Diatom,Bacteriastrum spp.,D-Bacteriastrum spp.,2,
341,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,12,
342,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Diatom,Navicula  spp.,D-Navicula  spp.,2,
343,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Diatom,Pleurosigma spp.,D-Pleurosigma spp.,2,
344,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,9,
345,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,2,
346,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Dinoflagellate,Ceratium breve,DF-Ceratium breve,2,
347,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,12,
348,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Dinoflagellate,Goniodoma,DF-Goniodoma,7,
349,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,2,
350,2002,Dec,1,2002-12-01,,unknown,unknown,ST5,,1,Dinoflagellate,Odontella spp.,DF-Odontella spp.,2,
351,2002,Dec,1,2002-12-01,,unknown,unknown,ST6,,1,Diatom,Leptocylindrus spp.,D-Leptocylindrus spp.,17,
352,2002,Dec,1,2002-12-01,,unknown,unknown,ST6,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,7,
353,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Diatom,Bacteriastrum spp.,D-Bacteriastrum spp.,36,
354,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,91,
355,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,21,
356,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,8,
357,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,8,
358,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,4,
359,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Dinoflagellate,Gyrodinium spirale,DF-Gyrodinium spirale,4,
360,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Dinoflagellate,Protoperidinium conicum,DF-Protoperidinium conicum,4,
361,2002,Dec,1,2002-12-01,,unknown,unknown,ST7,,1,Dinoflagellate,Protoperidinium oblongum,DF-Protoperidinium oblongum,4,
362,2002,Dec,1,2002-12-01,,unknown,unknown,ST8,,1,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,18,
363,2002,Dec,1,2002-12-01,,unknown,unknown,ST8,,1,Diatom,Coscinodiscus spp.,D-Coscinodiscus spp.,13,
364,2002,Dec,1,2002-12-01,,unknown,unknown,ST8,,1,Diatom,Navicula  spp.,D-Navicula  spp.,22,
365,2002,Dec,1,2002-12-01,,unknown,unknown,ST8,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,31,
366,2002,Dec,1,2002-12-01,,unknown,unknown,ST8,,1,Diatom,Thalassionema spp.,D-Thalassionema spp.,31,
367,2002,Dec,1,2002-12-01,,unknown,unknown,ST8,,1,Dinoflagellate,Gyrodinium spirale,DF-Gyrodinium spirale,4,
368,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,6,
369,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Diatom,Helicotheca tamensis,D-Helicotheca tamensis,13,
370,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Diatom,Navicula  spp.,D-Navicula  spp.,5,
371,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,5,
372,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,8148,
373,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Ceratium furca,DF-Ceratium furca,70,
374,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Ceratium fusus,DF-Ceratium fusus,6,
375,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Ceratium pentagonum,DF-Ceratium pentagonum,5,
376,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Ceratium tripos,DF-Ceratium tripos,6,
377,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Dinophysis caudata,DF-Dinophysis caudata,14,
378,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Diplopsalis spp.,DF-Diplopsalis spp.,41,
379,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Diplopsalis orbicularis,DF-Diplopsalis orbicularis,126,
380,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Gonyaulax,DF-Gonyaulax,39,
381,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Gyrodinium,DF-Gyrodinium,14,
382,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Gymnodnium coerulum,DF-Gymnodnium coerulum,68,
383,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Gyrodinium spirale,DF-Gyrodinium spirale,36,
384,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Prorocentrum micans,DF-Prorocentrum micans,5,
385,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,103,
386,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Protoperidnium conicum,DF-Protoperidnium conicum,19,
387,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Protoperidinium pallidum,DF-Protoperidinium pallidum,9,
388,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Protoperidnium pellucidum,DF-Protoperidnium pellucidum,18,
389,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Protoperidnium pentagonum,DF-Protoperidnium pentagonum,14,
390,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Pyrophacus,DF-Pyrophacus,197,
391,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Dinoflagellate,Scrippsiella trochoidea,DF-Scrippsiella trochoidea,14,
392,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Raphidophyte,Chattonnella subsalsa,RD-Chattonnella subsalsa,45,
393,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,1,Raphidophyte,Fibrocapsa,RD-Fibrocapsa,27,
394,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Chaetoceros spp.,D-Chaetoceros spp.,34,
395,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Guinardia,D-Guinardia,7,
396,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Navicula  spp.,D-Navicula  spp.,4,
397,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Odontella spp.,D-Odontella spp.,4,
398,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Rhizosolenia spp.,D-Rhizosolenia spp.,15,
399,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Thalassionema spp.,D-Thalassionema spp.,4,
400,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Diatom,Thalassiosira spp.,D-Thalassiosira spp.,3770,
401,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Diplopsalis spp.,DF-Diplopsalis spp.,85,
402,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Diplopsalis orbicularis,DF-Diplopsalis orbicularis,34,
403,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Gyrodinium,DF-Gyrodinium,20,
404,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Gymnodnium coerulum,DF-Gymnodnium coerulum,39,
405,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Gyrodinium spirale,DF-Gyrodinium spirale,13,
406,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Ornithocercus steinii,DF-Ornithocercus steinii,4,
407,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Peridinium sp. ,DF-Peridinium sp. ,20,
408,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Protoperidinium spp.,DF-Protoperidinium spp.,7,
409,2004,Apr,27,2004-04-27,,16.38118,119.91042,BOL1,,NB,Dinoflagellate,Protoperidnium conicum,DF-Protoperidnium conicum,17,
